"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 23 20:42:55 GMT+08:00 2021","Mon Aug 23 20:43:13 GMT+08:00 2021","17219","demo.registration_process.register_actions_bin","test_verify_data_bin","Test_verify_data","","","test_verfity[data0]",""
