"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 24 11:17:45 CST 2021","Fri Sep 24 11:19:09 CST 2021","84203","demo.walaopay_deposit.action_bin","test_walaopay_deposti","Test_addEwallet","","","test_walaopay[data0]","读取测试文档数据，执行用例"
